,Anger,Happiness,Fear,Sadness,NG_score,Neutral_Dummy,Interaction_anger_Neutral,Interaction_fear_Neutral,Interaction_happiness_Neutral,Interaction_sadness_Neutral,Number_Outgroup_Words_log,Number_Ingroup_Words_log,Interaction_Outgroup_anger,Interaction_Ingroup_anger,Interaction_Outgroup_fear,Interaction_Outgroup_happiness,id,Party,author_id_new,Follower_count,RT_count,text
11950,0.056071725,0.30809504,0.07369186,0.040566865,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0388659580928826,0.0,0.051079304989218206,0.21355520832050356,1335047046152196096,Democrat,1099199839,207534,0,"This is fantastic news, and long overdue. \n\nDreamers, you are the future of a great America. \n\nYou are here to stay—right where you belong. #HomeIsHere https://t.co/yvBrQVmdRl"
11952,0.69079787,0.030600537,0.08145699,0.15376545,92.5,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.47882459592731563,0.0,0.05646168295539966,0.021210675945170288,994630832626298880,Democrat,43910797,502777,0,"Discovery Tours defrauded hundreds of Ohio students - not only will these kids miss long-awaited school trips, but they and their families have yet to receive any information from the company about if or when they'll get their money back. https://t.co/hgcayF5BOQ"
11953,0.5405438,0.037663974,0.14309378,0.07439481,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225860529148678144,Democrat,1531521632,76103,0,“Block grants” = HUGE Medicaid cuts! I will continue to fight to #ProtectOurCare #ForThePeople! https://t.co/LSsenRH71e
11956,0.4437278,0.03292504,0.31454358,0.14656495,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.3075686735060673,0.0,0.2180249956402316,0.022821898645823423,868914022829219840,Democrat,2962868158,108847,0,"""How Trump’s budget helps the rich at the expense of the poor"" #TrumpCuts https://t.co/xCa1VUsm60"
11957,0.048825193,0.12988697,0.04720556,0.036363233,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262830873763819520,Democrat,946549322,162705,0,Thank you to all of the business and community leaders from the North Country and Mt. Washington Valley who joined me yesterday to discuss the impact of the COVID-19 crisis on their communities.\nhttps://t.co/1buwCXf6wN
11958,0.6838987,0.031987287,0.16904715,0.07761684,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.4740424556936118,0.0,0.11717455540419416,0.022171897797811792,1277256757979615232,Democrat,21406834,263472,0,Did Donald Trump know Russia was putting a bounty on American lives in Afghanistan when he said “we have this great friendship?” Did he know when he suggested Russia should attend the G7? Someone in the administration knew and they did nothing.\nhttps://t.co/7FF1PDBzTB
11961,0.18123187,0.46689498,0.06515147,0.048538346,100.0,1.0,0.18123187,0.06515147,0.46689498,0.048538346,0.6931471805599453,0.6931471805599453,0.12562035971810653,0.12562035971810653,0.04515955773983586,0.32362693900459205,611194834376732672,Democrat,193441812,255090,0,"In Overheard Interview, Jeb Bush Mocks Hillary Clinton and Opposes Gay Marriage, via @nytimes http://t.co/7jGDMSzvJb"
11962,0.21737705,0.040662874,0.07965049,0.27417707,100.0,1.0,0.21737705,0.07965049,0.040662874,0.27417707,0.0,0.0,0.0,0.0,0.0,0.0,1308133899541925888,Democrat,1531521632,76103,0,#NotoriousRBG in her own words… https://t.co/OlEzLxAky9
11965,0.5276623,0.04553066,0.17747635,0.050116755,92.5,1.0,0.5276623,0.17747635,0.04553066,0.050116755,1.0986122886681096,0.0,0.5796962870468787,0.0,0.19497769905796244,0.05002054258716955,1405622747099807744,Democrat,28602948,42789,0,Republicans must stop their attacks on those with preexisting conditions and finally recognize the legality of the ACA. \n\nNow we must strengthen the ACA &amp; move towards universal coverage so every person has access to the healthcare they deserve. https://t.co/IoLUZ3nvPJ
11966,0.050202023,0.3299091999999999,0.026190512,0.06612958,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639825257516371968,Democrat,995193054,34010,0,ICYMI: Ron and Gayle Chew received the Centennial Farm Family Award for keeping their farm in the family for 127 yrs. http://t.co/uqYDi8rFpH
11967,0.034764104,0.1632305,0.037747636,0.040770005,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344045356301111296,Democrat,258900199,79928,0,Heroes have stepped up all across the nation and world . I am proud of these NYers and all essential workers who are working to keep our city running.\nhttps://t.co/QSYJl4oXGo
11968,0.55210996,0.03469278,0.30469313,0.046545494,100.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.6065547867520584,0.0,0.3347396168907498,0.038113914436059215,1371666532074352640,Democrat,193441812,255091,0,Republicans are launching dangerous attacks on voting rights all across the nation. Now is not the moment to let arcane Senate procedure stand in the way of HR1.\n\nAbolish the filibuster.\nhttps://t.co/cWAgdDnBck
11969,0.07664731,0.032406054,0.37509102,0.0535762,82.5,1.0,0.07664731,0.37509102,0.032406054,0.0535762,0.0,0.6931471805599453,0.0,0.0531278668240041,0.0,0.0,1575563917073723392,Democrat,970207298,7040193,0,"With hurricane season barring down, @RepEspaillat and I are urging @FEMA and @HUDgov to quickly implement this disaster housing program so that no families, no matter their income, fall through the cracks for disaster relief. \nhttps://t.co/6OX5jhj8KV"
11971,0.5919888,0.06898151,0.20923266,0.089057714,87.5,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.6503661704338878,0.0,0.2298655714667164,0.07578393457688208,981944854027661312,Democrat,242555999,584205,0,Get ready for the lies: @realDonaldTrump is headed to West Virginia to talk about the #GOPTaxScam. \n \nReality of the tax scam? Over $200 billion worth of stock buybacks and higher taxes for a lot of middle-class families. https://t.co/13VnDmVATF
11972,0.74638736,0.040650394,0.1263298,0.048237633,87.5,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.517356294189581,0.0,0.08756514469070177,0.028176705989750916,860131857903517696,Democrat,1531521632,76103,0,Proof positive that @HouseGOP's #Trumpcare is a rush job: https://t.co/SvBpA5qfWQ #WhatsTheRush?
11973,0.5048990999999999,0.036382522,0.34087512,0.07633096,69.5,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.3499693876322538,0.0,0.236276628351033,0.02521844254596018,1072901040113139712,Democrat,158470209,27945,0,"President Trump is threatening to shut down the government over funding for his wasteful border wall, once again choosing unnecessary partisan dysfunction over what’s best for the country. #TrumpShutdown https://t.co/PuadYDu0NJ"
11974,0.18258068,0.042300362,0.2802599,0.047760952,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269009018720305152,Democrat,21406834,263472,0,"The global addiction to fossil fuels is a threat to everyone, everywhere. Preventable disasters like the massive oil spill in Russia will continue to happen until we bury the fossil fuel industry with the power of wind and solar. #GreenNewDeal \nhttps://t.co/1hmoSIaQPh"
11975,0.04788407,0.76698935,0.0381294,0.03070361,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897908920630620160,Democrat,109287731,129752,0,Pleased that @AnthemInc &amp; @HarvardPilgrim will offer plans in NH healthcare marketplace https://t.co/TKEq7IE9Xa
11976,0.29577217,0.1632768,0.07114102,0.038100045,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599847281275985920,Democrat,970207298,7040193,0,"For generations, the U.S. government has failed to fulfill its commitments to Tribal Nations &amp; Native communities, chronically underfunding federal programs. @RepDerekKilmer &amp; I have a new bill to make historic progress on finally honoring those promises.\nhttps://t.co/RDKnZt5KWj"
11977,0.044404395,0.67449963,0.024127893,0.03897286,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877609584491409408,Democrat,85396297,27022,0,Glad to see the community come together &amp; support this museum for our local #veterans. Great project for our region  https://t.co/muqq2ERUxD
11978,0.10021817,0.10465434,0.07158259,0.036276434,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591219225623863296,Democrat,224285242,306201,0,"No kid should go hungry, especially in the wealthiest country in the world. Coloradans are leading the way by ensuring that every student has access to free and healthy school meals. \nhttps://t.co/7pI6WzZtY0"
11980,0.05708495,0.5519761,0.03887287,0.031182138,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461725962018725888,Democrat,7429102,499549,0,"I’ve said it over and over again – in 2021, broadband is a necessity. I’m proud that the bipartisan infrastructure law is delivering at least $100 million to extend it to so many more Virginians.\nhttps://t.co/4crEtYQIMY"
11981,0.5214694,0.031163901,0.14579925,0.078015074,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037856724974096384,Democrat,248735463,330306,0,"As a young mom, I relied on food stamps to feed my 2 boys. #SNAP is a lifeline for families living on the brink. It helps parents get back on their feet, so they can go on to do amazing things. \n\nCongress should be building SNAP up, not tearing it apart.\nhttps://t.co/FIRfm79BIM"
11982,0.039218865,0.36854947,0.025450762,0.04874654,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689558214937972736,Democrat,1074518754,149111,0,A truly inspirational #MLKDay in #Milwaukee with @CityYearMKE yesterday. #cyMKE #cyMLK #MakeBetterHappen https://t.co/BdZI1tiILo
11983,0.64698154,0.032918762,0.10969217,0.070459805,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.4484534303253314,0.0,0.07603281836500221,0.022817547067823865,1484262208750202880,Democrat,970207298,7040193,0,"We cannot ignore the terrible consequences of U.S. drone strikes over several administrations. I’ve long called for greater accountability for civilian casualties, and @POTUS should seize this moment to systematically reform our counterterrorism strategy. https://t.co/WHSQl3mycI"
11984,0.5049541,0.032971106,0.24060081,0.18508784,92.5,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.5547487794733454,0.0,0.264327006529501,0.03622246222257884,1324511823677263872,Democrat,1074518754,149111,0,"Count this, @realDonaldTrump. \n\nToday, Wisconsin has 5,922 new #COVID19 infections, 223 more people have been hospitalized, and 38 people lost their lives because of your complete and total failure to provide leadership we can count on. https://t.co/NZj0cIiDPd"
11986,0.5028825,0.037657723,0.31753528,0.0784856,90.0,1.0,0.5028825,0.31753528,0.037657723,0.0784856,1.0986122886681096,0.0,0.5524728942561407,0.0,0.348848160693669,0.041371237251059706,1019984240786726912,Democrat,1531521632,76103,0,Americans overwhelmingly believe our intelligence agencies NOT @RealDonaldTrump. See for yourself. ⬇️\nhttps://t.co/3YSW1OHACe
11987,0.51558036,0.029200684,0.05572252,0.27723807,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.35737307288608156,0.0,0.0,1067495522628300800,Democrat,771152516,304830,0,"If the United States had admitted that the war in Afghanistan was a blunder and brought our troops home, these three servicemembers would still be alive today. \n\nEvery American should demand our full immediate withdrawal from Afghanistan. https://t.co/SFsk0qlj1Y"
11988,0.09111855,0.61189044,0.07455362,0.029519869,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280531753988481024,Democrat,21406834,263472,0,Pleased to see House Energy and Water spending bill for 2021 includes my and @RepTitus’s PLANET Act to prevent a reckless return to U.S. nuclear weapons testing. We must not become the only country other than North Korea to have a nuclear test this century https://t.co/DCvbGcZYV6
11989,0.041774362,0.38450727,0.052872382,0.075483575,100.0,1.0,0.041774362,0.052872382,0.38450727,0.075483575,0.0,0.0,0.0,0.0,0.0,0.0,764925853730017280,Democrat,2167097881,199579,0,N.J. suicide prevention law helps break the silence: https://t.co/2w8yP2xdLO via @njdotcom
11990,0.63588774,0.035716522,0.21653196,0.063710384,82.5,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.4407637941336356,0.0,0.15008851757511885,0.024756806523707257,867377144929931264,Democrat,2461810448,1019757,0,Trump's budget proposal wouldn't balance the budget -- it's based on a $2 TRILLION math error! https://t.co/gBqlTflR66 #TrumpCuts
11991,0.062347047,0.19258931,0.061795127,0.048924208,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.043215679844288396,0.0,0.0,481075010178932736,Democrat,115979444,338374,0,I'll be on @HuffPostLive at 11:00 ET from the @WhiteHouse Summit on Working Families. Watch: http://t.co/UyoBzmT5Vo #FamiliesSucceed
11992,0.049786855,0.05166821,0.2461981999999999,0.06535771,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370198670432419840,Democrat,1058917562,31153,0,"During the largest economic downturn in a generation, folks are facing new financial challenges, experiencing reduced incomes, and have lost jobs. That's why the #AmericanRescuePlan includes a new round of direct assistance to help Americans make ends meet https://t.co/GoxkDxyr8B"
11993,0.19118305,0.027918356,0.06830999,0.65011305,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603545206095331328,Democrat,85396297,27022,0,"Last month, home health care worker Douglas Brant was murdered while on the job in Spokane, Washington. \n\nTragedies like this occur nationwide, and they send shockwaves through our health care workforce. https://t.co/vFcRDLiWRb"
11994,0.6335048,0.04401259,0.23050569,0.053749446,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931343352972414976,Democrat,242555999,584205,0,"Oh, great, that's all we need. FOX ""News"" and Sinclair ""must-runs"" are not enough? More creepy-billionaire news to come....\n\nhttps://t.co/hKZqnhf8Nl"
11995,0.25064766,0.046870865,0.13978562,0.06215479,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.17373571884294778,0.0,0.0968920083858239,0.03248840792515582,1199395098288517120,Democrat,33537967,2043866,0,"Dreamers belong here. We need to pass comprehensive immigration reform, including a pathway to citizenship and the DREAM Act. As President, I will finally get this done.\nhttps://t.co/mUx8V0nnM3"
11996,0.46069208,0.03079071,0.17925574,0.071840085,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532436779789340672,Democrat,21406834,263472,0,"Drilling in the Arctic Refuge poses huge risks to the Gwich’in, to threatened Arctic ecosystems, and to our climate. It’s all risk, no reward. Companies are already pulling out of their leases— let’s permanently protect this land. https://t.co/jjcNP37TpF"
11997,0.32592618,0.48677942,0.042015754,0.040594477,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318707984839618560,Democrat,970207298,7040193,0,(Another) federal judge has (again) called out @BetsyDeVosED for doing everything she can to hurt innocent students who were cheated by sham for-profit colleges.\n\nAmerica deserves a Secretary of Education who isn’t motivated by cruelty.  \nhttps://t.co/L2KzkmZKIg
11998,0.55852526,0.2207972,0.042133756,0.04728659,100.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,0.8989117284961131,0.0,0.06781166429964774,0.3553593846392945,1186311286994259968,Democrat,258900199,79928,0,".@realDonaldTrump has consistently used his presidency to promote his own resorts and turn a profit. I’m glad so many people, including Republicans, called out the hypocrisy of the Doral scandal and showed courage instead of staying silent. \nhttps://t.co/Cfq8R6U7PL"
12000,0.44859236,0.03180889,0.27665538,0.09671326,100.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.621881059109464,0.0,0.38352579326748054,0.044096484840482876,1316832976139956224,Democrat,414436134,64137,0,"The CARES Act kept more than 18 million people from poverty. Now that the aid has run out, nearly 8 million people are living in poverty. \n\nAmericans cannot wait any longer for relief. Senate Republicans must pass the Heroes Act. Now.\nhttps://t.co/HWzQlMBeEZ"
12001,0.045111608,0.7321622,0.037869964,0.03534619,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405312149266763776,Democrat,1074518754,149111,0,"Today, the Senate Commerce Committee passed my bipartisan Promoting Women in Trucking Workforce Act! The full Senate should get this done because more job opportunities for Wisconsin women will lead to more economic security for working families. https://t.co/BK0iRZYpgt"
12002,0.311451,0.02682831,0.2065673999999999,0.07543957,87.5,1.0,0.311451,0.2065673999999999,0.02682831,0.07543957,0.0,0.0,0.0,0.0,0.0,0.0,1151852902388031488,Democrat,1080844782,200872,0,Arizona families shouldn’t be forced to pay surprise medical bills they assumed were covered. I’m working across the aisle to make health care more affordable and accessible for all Arizonans. https://t.co/7rUShjcRhO
12003,0.16296743,0.10495633,0.18441798,0.05100446,92.5,1.0,0.16296743,0.18441798,0.10495633,0.05100446,0.0,0.6931471805599453,0.0,0.11296041462760024,0.0,0.0,1249442668242825216,Democrat,1058917562,31153,0,Last week I joined @KUOW's The Record with Tacoma-Pierce County Health Director Dr. Anthony Chen to answer questions from folks and discuss my ongoing work to ensure the federal government steps up during the pandemic. You can catch the full convo here: https://t.co/jbvimQh9uS
12004,0.1495159999999999,0.38381574,0.046678588,0.030674811,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.1036365938486007,0.0,0.032355131664719296,0.26604079803552905,1302686505102487552,Democrat,31801993,51875,0,This is good news and further reason to renew a national effort to ban large capacity magazines. That’s why I’m a cosponsor of H.R. 1296 to renew the assault weapons ban.\nhttps://t.co/X1jKF3upW0
